"","alcohol_by_volume"
"3607",32.5298805897319
"3608",55.7014989924295
"3609",38.4574543655096
"3610",14.6372537759532
"3611",34.9227600324723
"3612",38.3584137536003
"3613",16.2481464208871
"3614",19.0094917567903
"3615",32.8357636302014
"3616",36.157824277727
"3617",15.5510063649918
"3618",17.7974872161298
"3619",45.7273363219693
"3620",15.4264793304064
"3621",33.3968678348706
"3622",40.5186083073531
"3623",11.9256870815508
"3624",37.8607634420587
"3625",30.6220297744819
"3626",38.427777049228
"3627",16.3580800388753
"3628",41.5816022302998
"3629",15.448927139935
"3630",34.4235119895069
"3631",39.3451251042702
"3632",17.2902938776077
"3633",17.1354527417056
"3634",44.8977045223728
"3635",39.8802583026783
"3636",46.3092907461951
"3637",67.5276678348039
"3638",41.2767836400563
"3639",35.5575305675957
"3640",20.9940624338696
"3641",17.2323052773912
"3642",38.1283458335523
"3643",14.0417752059969
"3644",13.3193481515237
"3645",35.6855777790105
"3646",15.1902388755304
"3647",42.5915946858191
"3648",17.3724712495397
"3649",15.5664368589867
"3650",40.940668762695
"3651",-1.73276271283846
"3652",15.439328448048
"3653",41.9720371330964
"3654",48.1195442423732
"3655",12.8666835528682
"3656",36.087111682543
"3657",17.9173879903224
"3658",16.0221445162177
"3659",15.976280271503
"3660",33.4569929002621
"3661",17.536458546954
"3662",34.5368263755175
"3663",36.3680983869279
"3664",17.6499116697264
"3665",16.7660408877118
"3666",15.9201241956518
"3667",38.1371658237678
"3668",57.6758876621638
"3669",16.1775699213149
"3670",14.7420541002892
"3671",18.1531300883408
"3672",32.5759251382909
"3673",30.1188608983587
"3674",16.2383175774217
"3675",16.9055674672891
"3676",20.1635072348644
"3677",19.0386980609221
"3678",16.7993407333076
"3679",14.5714419189038
"3680",18.1459539696045
"3681",36.7083257877614
"3682",18.2320655342151
"3683",14.8181253441922
"3684",64.626159959356
"3685",36.279640415362
"3686",15.1777759098342
"3687",14.8969595991106
"3688",18.5621175621899
"3689",14.6494292706741
"3690",69.066297725141
"3691",53.3218648367502
"3692",36.9904781770395
"3693",16.6237157490056
"3694",37.1712915383539
"3695",29.6671098121274
"3696",40.5582282050462
"3697",66.9265990595133
"3698",39.1082760537937
"3699",31.0427530322396
"3700",16.1636837474121
"3701",67.03709214116
"3702",16.2746795604906
"3703",63.3719674657387
"3704",31.2632787068664
"3705",40.0159842449251
"3706",14.3789382478481
"3707",15.3032368305755
"3708",15.7141429682489
"3709",16.7304531741255
"3710",16.9795036411054
"3711",18.8375246501079
"3712",58.6606408616256
"3713",40.7725112929757
"3714",12.5802981142393
"3715",36.7052950103914
"3716",17.508672097791
"3717",14.5530733658019
"3718",18.1069396172669
"3719",15.2526570551748
"3720",16.3579723511391
"3721",17.173252415109
"3722",28.6137068051946
"3723",45.4924623152652
"3724",19.8291301830737
"3725",15.4827031094921
"3726",18.2718933173227
"3727",16.0039154142727
"3728",83.9044102262735
"3729",16.1900950391003
"3730",48.3616381950203
"3731",37.6787976134242
"3732",28.1308712883042
"3733",16.0846277329022
"3734",13.4525778200003
"3735",18.3869062360098
"3736",14.6755949118866
"3737",19.0970199674078
"3738",21.3634617750721
"3739",33.3582522153541
"3740",14.647814226505
"3741",66.1985560518068
"3742",17.7493798015832
"3743",50.0030163227955
"3744",35.2909151211624
"3745",18.7702700014924
"3746",16.6688514884018
"3747",17.3409419574619
"3748",27.9419893736161
"3749",38.6809453689162
"3750",19.402704783029
"3751",38.1311567954141
"3752",41.7004882710047
"3753",17.37286075453
"3754",33.8810816899786
"3755",60.4872114858572
"3756",15.1124019801658
"3757",37.2168892817816
"3758",31.233073685079
"3759",37.813233454449
"3760",17.6567429501828
"3761",74.1748592547745
"3762",18.1444749746816
"3763",38.4541008804673
"3764",38.1209213048169
"3765",53.72050219327
"3766",16.8640101782905
"3767",25.5273486258071
"3768",52.3340199018566
"3769",46.0026652902077
"3770",39.4199677416269
"3771",16.2366928067628
"3772",37.4604530413909
"3773",36.1859943868456
"3774",16.9799404657966
"3775",16.3635132975486
"3776",71.2186498010709
"3777",18.7056460807987
"3778",20.2904567776927
"3779",15.9776690306117
"3780",20.1388262710797
"3781",17.5064458912149
"3782",41.2848048469423
"3783",52.4984852920502
"3784",16.5292887400278
"3785",42.1335206184165
"3786",33.2104496451992
"3787",52.2570086378107
"3788",67.8749230402776
"3789",17.6598754960094
"3790",14.3284472854209
"3791",17.0095042149039
"3792",17.5765570990334
"3793",35.6234985121492
"3794",19.0935187238565
"3795",14.6037393530386
"3796",18.0086002954777
"3797",16.5680786915714
"3798",14.1794898754587
"3799",40.2305868998091
"3800",20.7397175301032
"3801",16.6645034198694
"3802",15.7054501542872
"3803",50.2020756494373
"3804",40.2962413808306
"3805",17.9947303128877
"3806",32.2468715167717
"3807",36.9837910454511
"3808",20.3226744583007
"3809",22.519174079153
"3810",16.6107721760912
"3811",17.1067706752157
"3812",16.0684926109458
"3813",12.6114259730295
"3814",15.0667323703667
"3815",55.1663336210826
"3816",46.2225776784713
"3817",45.3341604413807
"3818",13.6733957754308
"3819",13.11787323728
"3820",47.8163551391156
"3821",14.1810999858871
"3822",12.6286892561025
"3823",16.8769418660413
"3824",16.625779995323
"3825",38.4142980100748
"3826",37.1904004526212
"3827",44.3197391416977
"3828",62.0478059298667
"3829",45.180475325687
"3830",38.4838948120708
"3831",36.9643388115154
"3832",31.5895322073298
"3833",60.276080030429
"3834",43.7825067273762
"3835",59.0419447771331
"3836",50.0104530710978
"3837",50.0147435208989
"3838",84.7362393115969
"3839",17.1341710934276
"3840",41.8063761820405
"3841",52.2593360928887
"3842",17.3749008529041
"3843",14.3988969798032
"3844",15.0036663080728
"3845",42.3695613908889
"3846",15.3261254968132
"3847",32.4961994639132
"3848",21.3346738572857
"3849",11.7975421161535
"3850",15.7596686982871
"3851",15.5334108052109
"3852",56.0642124478945
"3853",14.8741418687132
"3854",89.0571046804136
"3855",35.8254533098728
"3856",15.6461426884561
"3857",29.4696943672066
"3858",37.1308283522958
"3859",60.8500371175048
"3860",39.0547638207322
"3861",38.4621688550609
"3862",17.1302218891167
"3863",28.1890390920024
"3864",51.8366496941384
"3865",12.9648854610065
"3866",14.3251903072699
"3867",36.127826671789
"3868",17.4160951649053
"3869",16.2849054140274
"3870",37.7145995856213
"3871",16.2952455662231
"3872",15.1834074390608
"3873",35.7259377798444
"3874",16.8320762300821
"3875",25.5368188120572
"3876",19.6603053043811
"3877",15.5672949584137
"3878",49.1292242053213
"3879",47.1851720031192
"3880",7.50824644403778
"3881",68.5445605841489
"3882",36.5449351635836
"3883",18.7714955614266
"3884",43.1687376696939
"3885",15.3911386813421
"3886",16.8373069793508
"3887",17.4624893313724
"3888",39.4366544173425
"3889",56.7489852839727
"3890",40.4572005444106
"3891",56.138666023102
"3892",50.8707914641884
"3893",-5.26610393181093
"3894",16.7811105030142
"3895",61.1901792673368
"3896",14.3872073147825
"3897",14.104193548955
"3898",16.5420573269496
"3899",18.1613745449593
"3900",16.6620568440366
"3901",23.7419414817646
"3902",15.8765406879351
"3903",41.9785530068499
"3904",50.4328722249949
"3905",67.5435710688582
"3906",16.5688570993954
"3907",19.3037590270919
"3908",53.3353534929187
"3909",16.1673271564781
"3910",39.804562425748
"3911",58.7768942352661
"3912",47.9281747201505
"3913",14.0112143898232
"3914",56.1464887259064
"3915",14.0350499559718
"3916",36.7196437639501
"3917",16.305447316543
"3918",14.645540899692
"3919",19.5406436597042
"3920",46.9555754779737
"3921",63.6799669664111
"3922",17.6521736753699
"3923",16.1128569113322
"3924",29.7108458620731
"3925",40.4670403028504
"3926",13.3958630130155
"3927",31.737610045649
"3928",38.628213667041
"3929",13.9406252402982
"3930",36.8467603967935
"3931",35.4074140858037
"3932",17.1171222022878
"3933",48.9883600298836
"3934",17.7631895091608
"3935",16.5359583337605
"3936",17.9537299243133
"3937",80.959244676658
"3938",65.9723293952544
"3939",17.0266682905871
"3940",15.8738614956583
"3941",35.8458396293071
"3942",12.2656104151314
"3943",17.8552221430245
"3944",37.9761137691791
"3945",47.7555989742676
"3946",32.7044283825476
"3947",18.7813650715121
"3948",17.4404127694259
"3949",16.7604115945419
"3950",41.0914630817661
"3951",42.1818294025194
"3952",15.4507250180181
"3953",58.9121093263432
"3954",14.3232263875314
"3955",35.4982511825492
"3956",29.5833425666545
"3957",53.5319107214882
"3958",17.3148639209362
"3959",14.8311341378787
"3960",34.9833128488278
"3961",41.7788148602419
"3962",19.9079174663578
"3963",13.463647796426
"3964",15.585110157815
"3965",62.2049775523376
"3966",81.481463513497
"3967",49.6006939048997
"3968",16.9075654161169
"3969",44.9941365035514
"3970",31.4226341497046
"3971",39.4114945857207
"3972",41.5122342321261
"3973",17.6335186999722
"3974",33.9191091192606
"3975",30.7004022442615
"3976",18.182196153013
"3977",18.926489570462
"3978",18.7904686076334
"3979",17.7370210908488
"3980",14.8254451955446
"3981",17.5167641852317
"3982",16.5311001047845
"3983",50.2683592981006
"3984",53.1974309576276
"3985",32.5606535387074
"3986",36.2992596685934
"3987",18.1739829833809
"3988",13.2965805507445
"3989",16.5217090197023
"3990",50.8105085603475
"3991",36.5174591617047
"3992",20.114032606925
"3993",51.915842149637
"3994",34.4195093856575
"3995",40.4476116694231
"3996",12.7597154924089
"3997",19.8799849054469
"3998",19.2078339043507
"3999",18.2099531406292
"4000",31.3009109247906
"4001",29.0525891170239
"4002",17.3999429813776
"4003",15.3439798215987
"4004",14.1426203090538
"4005",17.2158663475026
"4006",12.6253259059374
"4007",15.6459941019094
"4008",29.7673746708911
"4009",13.8012840184358
"4010",15.8123754141338
"4011",45.6663097509133
"4012",19.7717690785686
"4013",15.7046776368668
"4014",38.5136336742289
"4015",25.2073411692972
"4016",18.0259049734845
"4017",42.58662062162
"4018",21.6620529462179
"4019",17.619798648537
"4020",44.3108143439105
"4021",33.5743345999447
"4022",36.1834622944878
"4023",17.6842557821906
"4024",33.2225353011557
"4025",34.6385803812353
"4026",15.6805793830505
"4027",35.0707363671567
"4028",14.9258675446285
"4029",25.9789402933747
"4030",33.7248218247569
"4031",17.915558638248
"4032",60.2659459926657
"4033",37.3478982451852
"4034",10.1995827982966
"4035",41.1092791114183
"4036",15.567682900108
"4037",17.1897990535642
"4038",61.9777977646919
"4039",68.0254865459085
"4040",35.8620206416938
"4041",17.5974210982838
"4042",14.4363740789044
"4043",33.6248048490021
"4044",38.9017010036677
"4045",17.2074987153783
"4046",40.0650864388167
"4047",69.4178844314123
"4048",66.6507716021941
"4049",19.4564037523858
"4050",37.1262944347897
"4051",38.9050089828578
"4052",39.1226146865804
"4053",26.7240343142507
"4054",39.5562356345507
"4055",40.1633821185385
"4056",16.7575544684077
"4057",18.6994818568314
"4058",14.8750072553301
"4059",33.3967699127878
"4060",14.7074307806772
"4061",50.9306819815409
"4062",19.2425235188102
"4063",15.4475148434759
"4064",17.1915243908646
"4065",11.6917778544627
"4066",39.4658890438138
"4067",37.9974954998266
"4068",39.3522100119367
"4069",58.0259757936742
"4070",18.0932072026949
"4071",45.9355119975847
"4072",41.799752512102
"4073",15.9194380611451
"4074",16.5215800818324
"4075",78.3246556404851
"4076",12.3224694668534
"4077",60.1970666204583
"4078",22.7856631802792
"4079",22.6549912996393
"4080",63.2429581766061
"4081",12.1904466062701
"4082",16.8452269437009
"4083",40.2768525061071
"4084",21.2619542802004
"4085",18.0788159918141
"4086",74.6663564916573
"4087",-1.62978820587897
"4088",57.948094481027
"4089",73.6083744337301
"4090",16.0746744591515
"4091",35.8254143190871
"4092",16.6213592370173
"4093",18.2863130380279
"4094",15.1441344404756
"4095",25.5460114405148
"4096",35.5212021666995
"4097",15.0273063185391
"4098",16.8099519416337
"4099",20.862991969033
"4100",74.7461872198751
"4101",32.5557431339011
"4102",35.3158287970971
"4103",36.9865627305545
"4104",50.8693003484218
"4105",34.0402340330507
"4106",15.1873454041611
"4107",36.5226315679587
"4108",16.4390009620585
"4109",17.8974856731258
"4110",38.7336373411188
"4111",31.0958085651084
"4112",17.0459455424572
"4113",79.0528456250084
"4114",35.5537586626767
"4115",18.9103955608478
"4116",40.3779278517388
"4117",13.7785531196982
"4118",20.6191743256673
"4119",16.5716654904966
"4120",18.155487436317
"4121",43.8608747266564
"4122",60.9197522014257
"4123",17.1779004626245
"4124",19.6825682268447
"4125",16.3470520836033
"4126",35.3700939802575
"4127",34.3007640281678
"4128",17.719432657711
"4129",26.8823955065096
"4130",79.3263800959577
"4131",17.8623454023784
"4132",20.7110903149543
"4133",16.871457946933
"4134",16.1258911400498
"4135",67.3583516634969
"4136",13.8196533487811
"4137",41.4437480618756
"4138",21.9012256952212
"4139",40.0936668719809
"4140",15.3645570643046
"4141",13.4909354723288
"4142",18.220821559821
"4143",31.9339778541385
"4144",16.5932575308925
"4145",47.9479222106681
"4146",36.2024442034725
"4147",36.047988611915
"4148",13.9515022992656
"4149",15.1343825791119
"4150",13.8104617582751
"4151",16.6624839071195
"4152",15.9475255268282
"4153",36.3236017609416
"4154",18.8778143220145
"4155",57.9487292911572
"4156",12.7511054772509
"4157",16.7868682915733
"4158",16.0553614345242
"4159",61.4206405077286
"4160",15.0263273803731
"4161",13.5686752215112
"4162",36.8569009333248
"4163",46.1597443489866
"4164",16.5155121962284
"4165",11.0190569615428
"4166",40.0809348792893
"4167",46.2186110453747
"4168",13.1480664397901
"4169",39.1158378834323
"4170",39.5517015459935
"4171",18.9077833272214
"4172",18.9454175253581
"4173",33.9926930864332
"4174",16.8134869546101
"4175",14.4326857218945
"4176",15.3554311095768
"4177",14.4338897489552
"4178",22.9282791558709
"4179",66.9886721932271
"4180",32.5733247710719
"4181",17.9588171437693
"4182",16.5923475561865
"4183",52.9377760350808
"4184",15.3816824696759
"4185",53.9606896691041
"4186",35.3942628638421
"4187",17.191102691158
"4188",35.8678358551684
"4189",17.0448023279042
"4190",14.1772224532772
"4191",17.4081143245744
"4192",15.1052605369313
"4193",16.4431800138915
"4194",51.0563912691683
"4195",46.2909352578765
"4196",37.0480773522632
"4197",16.9785732262999
"4198",69.0408303213628
"4199",15.388202649518
"4200",17.8655814204416
"4201",45.8405254161231
"4202",68.3450910427779
"4203",13.1941023407918
"4204",19.3587559429688
"4205",33.79670552787
"4206",14.1848073096623
"4207",13.3225273101138
"4208",35.4194086252583
"4209",16.144682535775
"4210",18.9047231529581
"4211",37.99327405078
"4212",37.4792977124644
"4213",43.2094007473277
"4214",17.7810315251908
"4215",45.3600865572283
"4216",44.9763175838137
"4217",21.1251995997923
"4218",38.4498989003765
"4219",40.1303981043765
"4220",36.583923980438
"4221",15.7293877950256
"4222",15.5597041133579
"4223",73.3814674716947
"4224",15.2536577837512
"4225",22.0548203937865
"4226",34.7155680870758
"4227",17.2124480530063
"4228",12.0442754963537
"4229",39.2397062198187
"4230",55.2879564938499
"4231",16.6811516205244
"4232",16.1699161085803
"4233",34.9706549148264
"4234",32.2948449043714
"4235",35.185885084451
"4236",38.2713767896283
"4237",12.123911439188
"4238",66.7156672352495
"4239",13.4300804609028
"4240",16.0457570216621
"4241",16.8833745250123
"4242",17.2191091340448
"4243",44.2439800283159
"4244",16.6452352753251
"4245",18.7019278162348
"4246",16.298809259971
"4247",38.5356061152803
"4248",38.1289602626313
"4249",13.3804722288558
"4250",82.2034281409436
"4251",34.2048556017769
"4252",18.8711290454601
"4253",59.3890631569609
"4254",14.6603315697655
"4255",13.4672062479337
"4256",14.6939835659491
"4257",16.2702744761086
"4258",18.2120488886793
"4259",69.3567632239436
"4260",13.4611417678372
"4261",70.9933367126518
"4262",17.0892827704277
"4263",19.4598034149826
"4264",28.447685049808
"4265",11.4598673072156
"4266",32.6441955369804
"4267",64.6300281039601
"4268",64.5349825536868
"4269",38.0703026398475
"4270",16.8666453839225
"4271",19.8991085284251
"4272",17.5246532645948
"4273",36.3033931875933
"4274",14.1946671002164
"4275",28.1047676422689
"4276",17.2178193136895
"4277",17.6004542839756
"4278",15.4051531674133
"4279",46.2840004302708
"4280",16.5375125879451
"4281",39.4118803419454
"4282",42.4019565141058
"4283",17.2807220975409
"4284",14.5818703739475
"4285",26.5843101638133
"4286",60.5267516404781
"4287",32.905341858992
"4288",36.5044519034386
"4289",49.578149253304
"4290",18.1432379582248
"4291",15.5671216787426
"4292",38.5121561498352
"4293",16.8675737129871
"4294",64.4638838721357
"4295",39.4194294630661
"4296",16.4350789345892
"4297",34.2513288353699
"4298",14.1164962023439
"4299",33.5305154765879
"4300",35.2905420114687
"4301",18.7303115940714
"4302",14.2617848402978
"4303",16.2772301405206
"4304",34.2847574123534
"4305",16.1085664492456
"4306",38.2551147635506
"4307",48.943283154195
"4308",42.3037611752033
"4309",53.7602203282259
"4310",14.5076922819823
"4311",15.0608683613808
"4312",38.8643863355948
"4313",38.7525791132196
"4314",38.9601134795436
"4315",40.2183212987206
"4316",42.6098453494376
"4317",38.5646302543613
"4318",37.5166205091666
"4319",45.5975477887523
"4320",55.1012276934957
"4321",17.4832380858492
"4322",15.1384546405401
"4323",28.4534307790127
"4324",17.8048045290663
"4325",16.9674199152403
"4326",16.9523089316481
"4327",60.7543928498665
"4328",18.7470039905826
"4329",14.7985289897847
"4330",17.9727014578949
"4331",12.1210808413778
"4332",20.6413307172879
"4333",48.7222573075199
"4334",18.9549177039075
"4335",16.1291250074708
"4336",41.8677489821515
"4337",17.6510543992613
"4338",17.1236747226995
"4339",40.8667466339374
"4340",17.8836530989886
"4341",16.5617117401794
"4342",15.4867861572206
"4343",18.2620160258576
"4344",18.6420411661861
"4345",17.047020821052
"4346",45.1757307934531
"4347",17.5914467801295
"4348",10.9772153414012
"4349",27.9612103757994
"4350",19.7029564588339
"4351",13.1530639527848
"4352",18.4395131755925
"4353",38.7128629230381
"4354",59.360566877073
"4355",17.5221935974098
"4356",18.7696401759555
"4357",42.7441755994648
"4358",43.1752845035837
"4359",12.8276856320991
"4360",17.2260242690852
"4361",14.0160250454033
"4362",80.5696572596304
"4363",38.9174733213111
"4364",16.197007895523
"4365",53.1818576666055
"4366",17.5604872412628
"4367",39.958176453961
"4368",15.4651742827653
"4369",71.8294782793132
"4370",15.9810447765388
"4371",13.7686370787117
"4372",17.7082387415878
"4373",15.0922686418681
"4374",14.7255925669635
"4375",37.0074076270656
"4376",26.1749530116242
"4377",15.772969633122
"4378",67.7361513574161
"4379",36.1085436611263
"4380",34.4193937386107
"4381",38.2727353783158
"4382",33.7269694252498
"4383",16.4539042444946
"4384",13.466107922976
"4385",18.0415591856235
"4386",82.860549501985
"4387",16.6792553717241
"4388",20.0575077312358
"4389",18.7388260386428
"4390",36.8302625379665
"4391",31.206985018316
"4392",17.6349013188004
"4393",15.2672471896107
"4394",43.9744153239194
"4395",34.9107988032742
"4396",15.3772190417528
"4397",39.297903532093
"4398",18.1884956759337
"4399",14.5122892630867
"4400",16.4220471308433
"4401",14.7548631477728
"4402",37.8059024378337
"4403",28.9074647861386
"4404",35.7912082986973
"4405",61.9891986045039
"4406",12.3086475857519
"4407",13.1126094768403
"4408",41.6061587557456
"4409",20.8531833307463
"4410",32.2518838220945
"4411",14.6801960074272
"4412",13.7782818357708
"4413",16.6563647651457
"4414",15.8561853682916
"4415",36.6307902881872
"4416",46.9967375723164
"4417",39.4170535267028
"4418",57.7284699628151
"4419",63.001334710466
"4420",17.8728216317221
"4421",18.1951744848864
"4422",44.3492872385629
"4423",13.4392604153021
"4424",21.7802455888039
"4425",12.8576747953076
"4426",42.4662385331857
"4427",17.9888698556665
"4428",34.0227274510848
"4429",51.2512126308991
"4430",38.666840555592
"4431",14.3482623112958
"4432",15.0205234051036
"4433",29.9161215100939
"4434",12.5228755257176
"4435",16.7173521000752
"4436",17.2454029462594
"4437",15.3993948898953
"4438",15.3071467129858
"4439",15.7626613615857
"4440",36.4996331964015
"4441",33.0037537324793
"4442",23.8497316804467
"4443",35.8750381519529
"4444",57.8844172093621
"4445",18.1805122509393
"4446",14.4305756233793
"4447",18.7121345738949
"4448",38.3907293309289
"4449",38.4029965927217
"4450",26.7967337403645
"4451",39.3800772296234
"4452",14.6558690290364
"4453",16.1459930244043
"4454",18.2865479426598
"4455",39.0532658415559
"4456",48.4893915985886
"4457",58.2737621886983
"4458",16.7571626760398
"4459",13.6578534174653
"4460",14.5778674669086
"4461",17.959392182292
"4462",9.18063542596499
"4463",13.5441348531991
"4464",37.8367698403471
"4465",14.225660336886
"4466",41.580425466783
"4467",43.3119507161007
"4468",18.2148800376557
"4469",47.9023053334576
"4470",38.6568503392613
"4471",76.0206767233517
"4472",17.1649754521484
"4473",17.5997099554111
"4474",34.0698071380675
"4475",15.8794701077519
"4476",39.5507437610068
"4477",79.877513682618
"4478",11.5695220525474
"4479",14.5372562653155
"4480",16.9691249146165
"4481",18.9608023460433
"4482",42.0930792165898
"4483",20.0319565074343
"4484",20.5507068735223
"4485",45.2796737060369
"4486",17.3926160000434
"4487",49.3897572718849
"4488",69.4093355806513
"4489",30.4192559276794
"4490",19.4706343118564
"4491",14.0551633121152
"4492",15.6381963143699
"4493",17.6995163246752
"4494",36.5324262962878
"4495",17.75545484838
"4496",8.38601681645846
"4497",31.7468779926862
"4498",54.1446543972947
"4499",14.0373940081587
"4500",40.2952888222239
"4501",13.7121139558638
"4502",39.5445454886729
"4503",17.9883723655924
"4504",46.9056621860937
"4505",65.8083192637399
"4506",59.2746609298293
"4507",53.1500673119279
"4508",41.4768086366839
"4509",33.2129673734736
"4510",16.1468450598076
"4511",8.95904100713951
"4512",18.8073739160426
"4513",38.8369125864624
"4514",15.298851268463
"4515",17.6267328934212
"4516",40.8878493756486
"4517",15.6048067089104
"4518",18.9115274253187
"4519",23.5823343844359
"4520",62.9696251035477
"4521",15.2513276446188
"4522",32.712550070586
"4523",39.2125288990985
"4524",18.2457835570563
"4525",18.5288098797351
"4526",63.8501307477861
"4527",17.6508029866791
"4528",15.801271562008
"4529",13.6288996945941
"4530",33.1653820017886
"4531",40.2565895235006
"4532",70.8887179708447
"4533",27.29699770724
"4534",34.7907695160473
"4535",14.0108238636046
"4536",16.2475303626093
"4537",17.4932127114298
"4538",14.7532855802156
"4539",13.2482965861513
"4540",19.2628677962033
"4541",14.6100293859713
"4542",26.5985652509717
"4543",15.0738452771796
"4544",15.6838062754971
"4545",18.9006045687351
"4546",34.5374192458898
"4547",32.8341709217845
"4548",16.4879532660698
"4549",43.3415784969963
"4550",20.3574092502951
"4551",33.6392700840389
"4552",14.1949063569422
"4553",18.2038117629937
"4554",16.5858277305307
"4555",16.5394625087945
"4556",45.7537433799908
"4557",15.6025439540496
"4558",13.5613162797982
"4559",53.3488560859703
"4560",30.2529046904774
"4561",18.3518121232062
"4562",56.2024860661274
"4563",62.7818310220262
"4564",44.9422116437624
"4565",45.4299141714299
"4566",39.6972066873328
"4567",42.6161481520589
"4568",18.2419621466919
"4569",17.4626216496225
"4570",37.8886433741527
"4571",15.6704612142052
"4572",53.3728602633132
"4573",49.3423289071219
"4574",14.0045242269693
"4575",17.6907236256045
"4576",15.0063785553116
"4577",46.2353229416748
"4578",18.9068792968836
"4579",37.3406017293792
"4580",40.0773062328778
"4581",19.491891629412
"4582",14.402330994001
"4583",15.9452300247911
"4584",14.0855493447276
"4585",17.5161686220948
"4586",16.0174471379302
"4587",17.8040857396416
"4588",19.5300955028046
"4589",38.3327508984007
"4590",36.9996345864557
"4591",14.4499240520288
"4592",17.025214489795
"4593",33.9617642964825
"4594",42.4223954481015
"4595",39.4319476281753
"4596",35.6087534759895
"4597",38.9128550603364
"4598",16.5339302498853
"4599",13.9433213815985
"4600",39.390984600746
"4601",14.3982822093144
"4602",18.8813709287682
"4603",14.823206732044
"4604",20.9319634961937
"4605",35.784001753325
"4606",15.6793844531466
"4607",15.0929325349613
"4608",43.3121958992042
"4609",15.8639096909844
"4610",17.281055642415
"4611",18.4215795418837
"4612",18.0148574248437
"4613",43.6420218622373
"4614",37.6768853366129
"4615",21.6938688202472
"4616",12.8032820610789
"4617",14.9143862235502
"4618",13.8022510620179
"4619",15.3502908237503
"4620",15.5792891946927
"4621",19.09702884529
"4622",36.329773550854
"4623",55.1874276589222
"4624",16.9257909835992
"4625",16.0590878841408
"4626",17.2878987686438
"4627",16.6483865581415
"4628",42.5586263875877
"4629",20.5257108823006
"4630",16.520242834945
"4631",17.9207571909187
"4632",33.2341237476939
"4633",15.2920622998733
"4634",53.8489116250261
"4635",14.4735880664666
"4636",14.8313597889352
"4637",64.8012864523337
"4638",71.0670462683801
"4639",14.9938847355737
"4640",45.5836006745975
"4641",33.8148405897463
"4642",38.5794840718258
"4643",15.5372085259183
"4644",68.3331895688864
"4645",14.9170743011161
"4646",20.056100040982
"4647",37.0493325662403
"4648",17.6351014922038
"4649",15.2472775765125
"4650",67.4137378260223
"4651",12.7482035433809
"4652",41.1220066453749
"4653",34.5181024891021
"4654",13.673872697868
"4655",19.4389936930473
"4656",34.7431732143836
"4657",13.5942181841625
"4658",17.1088015780198
"4659",71.5366221303254
"4660",15.6249024251668
"4661",17.0256823699981
"4662",17.2106829889213
"4663",12.9520007859464
"4664",26.7991810592435
"4665",17.3649410926103
"4666",17.2795968112745
"4667",16.0341135700158
"4668",63.5785106763024
"4669",44.1866164337127
"4670",59.0148254739338
"4671",36.0799284386716
"4672",70.5145002610277
"4673",19.3226568020021
"4674",38.8403630796208
"4675",13.3296704923797
"4676",63.4132653539223
"4677",14.7149068532748
"4678",12.0890977143611
"4679",14.3718754562731
"4680",51.7342749583724
"4681",37.4491487052809
"4682",18.1012186401984
"4683",19.0521917904895
"4684",12.0696792362171
"4685",70.9411426824441
"4686",16.2741942033414
"4687",35.046550217161
"4688",58.2962649729545
"4689",14.7145309315254
"4690",21.0329437351424
"4691",37.7537089544821
"4692",45.6469883375094
"4693",15.4299590217617
"4694",32.4294377295792
"4695",49.8210109771182
"4696",15.0372130356594
"4697",38.7657636591558
"4698",14.5728384713601
"4699",18.3325884226594
"4700",12.9236825437974
"4701",19.9260961901476
"4702",19.5848301264846
"4703",41.1852723255581
"4704",17.8085195593304
"4705",19.5025977581372
"4706",17.7899823090437
"4707",67.2257990736782
"4708",15.4180437970483
"4709",17.8497805064337
"4710",73.3079099079419
"4711",16.6106288878999
"4712",42.4197007864462
"4713",15.5589527021483
"4714",16.0528313090655
"4715",25.4051396761893
"4716",15.7525980935283
"4717",58.5480877230019
"4718",29.8307487116242
"4719",38.508876935704
"4720",14.4246791442743
"4721",40.5113335647437
"4722",62.6042726399409
"4723",39.7742486454536
"4724",10.9064053131309
"4725",62.6519660601799
"4726",49.734772518552
"4727",21.2504868943431
"4728",17.2798225714579
"4729",18.3996992348624
"4730",21.8806468717973
"4731",42.4010361537315
"4732",37.5909172767872
"4733",11.7965785707189
"4734",18.5436702605665
"4735",15.9758271199344
"4736",65.2588726163884
"4737",17.3941104311612
"4738",59.9491857483337
"4739",17.8253149493149
"4740",41.5822583246719
"4741",33.7877349671906
"4742",17.3394837236568
"4743",16.5784302874873
"4744",25.3576467766398
"4745",14.8072068432658
"4746",18.8447223903532
"4747",13.445616543695
"4748",13.1465599099277
"4749",35.4479266722289
"4750",17.5956950532998
"4751",32.390171629984
"4752",16.8675901408141
"4753",17.5075105483319
"4754",43.5444571465317
"4755",16.0720822671322
"4756",13.5642374209384
"4757",36.1064656475572
"4758",39.0233844054807
"4759",16.4197150909615
"4760",41.1564128654289
"4761",79.2809127043813
"4762",14.0929381165817
"4763",16.3936423933813
"4764",30.6627411770949
"4765",17.0434592535828
"4766",13.7944766161278
"4767",41.4465778745205
"4768",16.1635710351772
"4769",17.6292399257243
"4770",16.2386831004505
"4771",35.0487701972786
"4772",16.4628894899046
"4773",16.4498750576038
"4774",86.821652224623
"4775",18.3928020893765
"4776",37.4137141149991
"4777",35.6027742098595
"4778",19.5619389063314
"4779",16.0158052060824
"4780",91.8553608590195
